Date,FBElev,FBE,FFLlev,FFL,TBElev,TBE,GOLD,GOLDDR,ETF,ETFDR,CRYPT,CRYPTDR,BTC,BTCDR,VIX,VIXDR,TWIT,TWITDR
5/23/05,2.5,-0.006622517,2.34,-0.004255319,2.42,-0.005479452,418,0,41.619999,-0.000240235,,,,,12.95,-0.004866803,,
5/24/05,2.48,-0.008,2.36,0.008547009,2.42,0,418.3,0.000717703,41.73,0.002642984,,,,,12.69,-0.02007722,,
5/25/05,2.5,0.008064516,2.34,-0.008474576,2.42,0,418.4,0.000239063,41.869999,0.003354877,,,,,12.58,-0.008668243,,
5/26/05,2.47,-0.012,2.31,-0.012820513,2.39,-0.012396694,418,-0.000956023,41.689999,-0.004299021,,,,,12.24,-0.027027027,,
5/27/05,2.5,0.012145749,2.32,0.004329004,2.41,0.008368201,418.3,0.000717703,41.880001,0.004557496,,,,,12.15,-0.007352941,,
5/28/05,2.4925,-0.003,2.3075,-0.005387931,2.4,-0.004149378,418.3,0,41.82250125,-0.001372964,,,,,12.435,0.02345679,,
5/29/05,2.485,-0.003009027,2.295,-0.005417118,2.39,-0.004166667,418.3,0,41.7650015,-0.001374852,,,,,12.72,0.02291918,,
5/30/05,2.4775,-0.003018109,2.2825,-0.005446623,2.38,-0.0041841,418.3,0,41.70750175,-0.001376745,,,,,13.005,0.02240566,,
5/31/05,2.47,-0.003027245,2.27,-0.005476451,2.37,-0.004201681,414.5,-0.009084389,41.650002,-0.001378643,,,,,13.29,0.021914648,,
6/1/05,2.44,-0.012145749,2.3,0.013215859,2.37,0,415.4,0.002171291,41.529999,-0.002881224,,,,,12.36,-0.069977427,,
6/2/05,2.42,-0.008196721,2.26,-0.017391304,2.34,-0.012658228,420.4,0.012036591,42.099998,0.013724994,,,,,11.84,-0.042071197,,
6/3/05,2.42,0,2.32,0.026548673,2.37,0.012820513,423.6,0.007611798,42.169998,0.001662708,,,,,12.15,0.026182432,,
6/4/05,2.423333333,0.00137741,2.31,-0.004310345,2.366666667,-0.00140647,424.3666667,0.001809884,42.273332,0.002450415,,,,,12.19333333,0.003566529,,
6/5/05,2.426666667,0.001375516,2.3,-0.004329004,2.363333333,-0.001408451,425.1333333,0.001806614,42.376666,0.002444425,,,,,12.23666667,0.003553855,,
6/6/05,2.43,0.001373626,2.29,-0.004347826,2.36,-0.001410437,425.9,0.001803356,42.48,0.002438465,,,,,12.28,0.003541269,,
6/7/05,2.39,-0.016460905,2.25,-0.017467249,2.32,-0.016949153,424.1,-0.004226344,42.380001,-0.002354025,,,,,12.39,0.008957655,,
6/8/05,2.39,0,2.25,0,2.32,0,424.6,0.001178967,42.34,-0.000943865,,,,,12.7,0.025020178,,
6/9/05,2.39,0,2.29,0.017777778,2.34,0.00862069,422.5,-0.004945831,42.27,-0.001653283,,,,,12.08,-0.048818898,,
6/10/05,2.37,-0.008368201,2.25,-0.017467249,2.31,-0.012820513,422.6,0.000236686,42.619999,0.00828008,,,,,11.96,-0.009933775,,
6/11/05,2.373333333,0.00140647,2.26,0.004444444,2.316666667,0.002886003,424.7666667,0.005126992,42.67333233,0.001251369,,,,,11.85666667,-0.008639911,,
6/12/05,2.376666667,0.001404494,2.27,0.004424779,2.323333333,0.002877698,426.9333333,0.00510084,42.72666567,0.001249805,,,,,11.75333333,-0.008715209,,
6/13/05,2.38,0.001402525,2.28,0.004405286,2.33,0.00286944,429.1,0.005074953,42.779999,0.001248245,,,,,11.65,-0.008791832,,
6/14/05,2.39,0.004201681,2.29,0.004385965,2.34,0.004291845,426.9,-0.00512701,42.599998,-0.004207597,,,,,11.79,0.012017167,,
6/15/05,2.38,-0.0041841,2.28,-0.004366812,2.33,-0.004273504,428.7,0.004216444,42.740002,0.003286479,,,,,11.46,-0.027989822,,
6/16/05,2.39,0.004201681,2.29,0.004385965,2.34,0.004291845,433,0.010030324,43.459999,0.016845975,,,,,11.15,-0.027050611,,
6/17/05,2.43,0.016736402,2.31,0.008733624,2.37,0.012820513,437.5,0.01039261,43.630001,0.003911689,,,,,11.48,0.029596413,,
6/18/05,2.426666667,-0.001371742,2.313333333,0.001443001,2.37,0,438.1333333,0.001447619,43.64000067,0.000229192,,,,,11.47666667,-0.00029036,,
6/19/05,2.423333333,-0.001373626,2.316666667,0.001440922,2.37,0,438.7666667,0.001445526,43.65000033,0.00022914,,,,,11.47333333,-0.000290444,,
6/20/05,2.42,-0.001375516,2.32,0.001438849,2.37,0,439.4,0.00144344,43.66,0.000229087,,,,,11.47,-0.000290529,,
6/21/05,2.4,-0.008264463,2.28,-0.017241379,2.34,-0.012658228,435.2,-0.009558489,43.810001,0.003435662,,,,,11.08,-0.034001744,,
6/22/05,2.32,-0.033333333,2.22,-0.026315789,2.27,-0.02991453,437,0.004136029,43.720001,-0.002054325,,,,,11.05,-0.002707581,,
6/23/05,2.34,0.00862069,2.22,0,2.28,0.004405286,439.2,0.005034325,44.02,0.006861825,,,,,12.13,0.097737557,,
6/24/05,2.32,-0.008547009,2.22,0,2.27,-0.004385965,440.6,0.003187614,43.900002,-0.002725988,,,,,12.18,0.004122012,,
6/25/05,2.33,0.004310345,2.216666667,-0.001501502,2.273333333,0.001468429,440.1666667,-0.000983507,43.90333467,7.59E-05,,,,,12.29333333,0.009304871,,
6/26/05,2.34,0.004291845,2.213333333,-0.001503759,2.276666667,0.001466276,439.7333333,-0.000984476,43.90666733,7.59E-05,,,,,12.40666667,0.009219089,,
6/27/05,2.35,0.004273504,2.21,-0.001506024,2.28,0.001464129,439.3,-0.000985446,43.91,7.59E-05,,,,,12.52,0.009134874,,
6/28/05,2.36,0.004255319,2.24,0.013574661,2.3,0.00877193,437,-0.005235602,43.450001,-0.010475951,,,,,11.58,-0.075079872,,
6/29/05,2.35,-0.004237288,2.25,0.004464286,2.3,0,435.8,-0.002745995,43.630001,0.004142693,,,,,11.77,0.016407599,,
6/30/05,2.31,-0.017021277,2.23,-0.008888889,2.27,-0.013043478,437.1,0.00298302,43.439999,-0.004354847,,,,,12.04,0.022939677,,
7/1/05,2.34,0.012987013,2.28,0.022421525,2.31,0.017621145,432.6,-0.010295127,42.700001,-0.017034945,,,,,11.4,-0.053156146,,
7/2/05,2.3425,0.001068376,2.2775,-0.001096491,2.31,0,430.8666667,-0.004006781,42.5950005,-0.002459028,,,,,11.47,0.006140351,,
7/3/05,2.345,0.001067236,2.275,-0.001097695,2.31,0,429.1333333,-0.0040229,42.49,-0.00246509,,,,,11.54,0.006102877,,
7/4/05,2.3475,0.001066098,2.2725,-0.001098901,2.31,0,427.4,-0.004039149,42.3849995,-0.002471181,,,,,11.61,0.006065858,,
7/5/05,2.35,0.001064963,2.27,-0.00110011,2.31,0,423.8,-0.008423023,42.279999,-0.002477303,,,,,11.68,0.006029285,,
7/6/05,2.34,-0.004255319,2.26,-0.004405286,2.3,-0.004329004,423.5,-0.000707881,42.25,-0.000709532,,,,,12.27,0.050513699,,
7/7/05,2.33,-0.004273504,2.23,-0.013274336,2.28,-0.008695652,425.2,0.004014168,42.360001,0.002603574,,,,,12.49,0.01792991,,
7/8/05,2.33,0,2.23,0,2.28,0,424.4,-0.001881468,42.259998,-0.002360788,,,,,11.45,-0.083266613,,
7/9/05,2.34,0.004291845,2.233333333,0.001494768,2.286666667,0.002923977,424.3333333,-0.000157085,42.35333233,0.002208574,,,,,11.39333333,-0.004949054,,
7/10/05,2.35,0.004273504,2.236666667,0.001492537,2.293333333,0.002915452,424.2666667,-0.000157109,42.44666667,0.002203707,,,,,11.33666667,-0.004973669,,
7/11/05,2.36,0.004255319,2.24,0.001490313,2.3,0.002906977,424.2,-0.000157134,42.540001,0.002198861,,,,,11.28,-0.00499853,,
7/12/05,2.37,0.004237288,2.27,0.013392857,2.32,0.008695652,426.3,0.004950495,42.639999,0.002350682,,,,,10.95,-0.029255319,,
7/13/05,2.35,-0.008438819,2.25,-0.008810573,2.3,-0.00862069,424.5,-0.004222379,42.349998,-0.006801149,,,,,10.84,-0.010045662,,
7/14/05,2.27,-0.034042553,2.23,-0.008888889,2.25,-0.02173913,424.3,-0.000471143,41.900002,-0.010625644,,,,,10.81,-0.002767528,,
7/15/05,2.23,-0.017621145,2.23,0,2.23,-0.008888889,418.4,-0.013905256,42.049999,0.00357988,,,,,10.33,-0.04440333,,
7/16/05,2.226666667,-0.001494768,2.24,0.004484305,2.233333333,0.001494768,419.2333333,0.001991714,42.03666533,-0.000317091,,,,,10.47666667,0.014198128,,
7/17/05,2.223333333,-0.001497006,2.25,0.004464286,2.236666667,0.001492537,420.0666667,0.001987755,42.02333167,-0.000317191,,,,,10.62333333,0.013999364,,
7/18/05,2.22,-0.00149925,2.26,0.004444444,2.24,0.001490313,420.9,0.001983812,42.009998,-0.000317292,,,,,10.77,0.013806087,,
7/19/05,2.25,0.013513514,2.31,0.022123894,2.28,0.017857143,419.3,-0.003801378,41.889999,-0.002856439,,,,,10.45,-0.029712163,,
7/20/05,2.27,0.008888889,2.27,-0.017316017,2.27,-0.004385965,422.2,0.006916289,42.200001,0.007400382,,,,,10.23,-0.021052632,,
7/21/05,2.32,0.022026432,2.34,0.030837004,2.33,0.026431718,424.3,0.004973946,42.459999,0.00616109,,,,,10.97,0.072336266,,
7/22/05,2.32,0,2.36,0.008547009,2.34,0.004291845,425,0.001649776,42.450001,-0.000235469,,,,,10.52,-0.041020966,,
7/23/05,2.313333333,-0.002873563,2.346666667,-0.005649718,2.33,-0.004273504,425.1333333,0.000313725,42.47,0.000471119,,,,,10.71333333,0.018377693,,
7/24/05,2.306666667,-0.002881844,2.333333333,-0.005681818,2.32,-0.004291845,425.2666667,0.000313627,42.489999,0.000470897,,,,,10.90666667,0.018046049,,
7/25/05,2.3,-0.002890173,2.32,-0.005714286,2.31,-0.004310345,425.4,0.000313529,42.509998,0.000470675,,,,,11.1,0.017726161,,
7/26/05,2.3,0,2.34,0.00862069,2.32,0.004329004,423.3,-0.00493653,42.25,-0.006116161,,,,,10.99,-0.00990991,,
7/27/05,2.31,0.004347826,2.39,0.021367521,2.35,0.012931034,424,0.001653674,42.439999,0.004497018,,,,,10.36,-0.057324841,,
7/28/05,2.31,0,2.37,-0.008368201,2.34,-0.004255319,426.4,0.005660377,42.75,0.007304454,,,,,10.52,0.015444015,,
7/29/05,2.32,0.004329004,2.4,0.012658228,2.36,0.008547009,429,0.006097561,42.82,0.001637427,,,,,11.57,0.099809886,,
7/30/05,2.336666667,0.007183908,2.39,-0.004166667,2.363333333,0.001412429,429.9,0.002097902,42.92333367,0.00241321,,,,,11.74,0.014693172,,
7/31/05,2.353333333,0.007132668,2.38,-0.0041841,2.366666667,0.001410437,430.8,0.00209351,43.02666733,0.002407401,,,,,11.91,0.014480409,,
8/1/05,2.37,0.007082153,2.37,-0.004201681,2.37,0.001408451,431.7,0.002089136,43.130001,0.002401619,,,,,12.08,0.01427372,,
8/2/05,2.37,0,2.33,-0.016877637,2.35,-0.008438819,431,-0.001621496,43.139999,0.000231811,,,,,11.75,-0.027317881,,
8/3/05,2.38,0.004219409,2.36,0.012875536,2.37,0.008510638,434.6,0.008352668,43.529999,0.009040334,,,,,11.83,0.006808511,,
8/4/05,2.38,0,2.38,0.008474576,2.38,0.004219409,438.6,0.009203866,43.68,0.003445922,,,,,12.52,0.058326289,,
8/5/05,2.41,0.012605042,2.39,0.004201681,2.4,0.008403361,438.3,-0.000683995,43.599998,-0.001831548,,,,,12.48,-0.003194888,,
8/6/05,2.416666667,0.002766252,2.383333333,-0.0027894,2.4,0,437.6,-0.00159708,43.51666467,-0.001911315,,,,,12.72333333,0.019497863,,
8/7/05,2.423333333,0.002758621,2.376666667,-0.002797203,2.4,0,436.9,-0.001599634,43.43333133,-0.001914975,,,,,12.96666667,0.019124967,,
8/8/05,2.43,0.002751032,2.37,-0.002805049,2.4,0,436.2,-0.001602197,43.349998,-0.001918649,,,,,13.21,0.018766067,,
8/9/05,2.39,-0.016460905,2.39,0.008438819,2.39,-0.004166667,433.3,-0.006648326,43.34,-0.000230634,,,,,12.4,-0.061317184,,
8/10/05,2.39,0,2.39,0,2.39,0,436.6,0.00761597,43.650002,0.007152792,,,,,12.38,-0.001612903,,
8/11/05,2.38,-0.0041841,2.32,-0.029288703,2.35,-0.016736402,440.8,0.009619789,44.450001,0.018327582,,,,,12.42,0.003231018,,
8/12/05,2.38,0,2.28,-0.017241379,2.33,-0.008510638,447.3,0.014745917,44.490002,0.00089991,,,,,12.74,0.025764895,,
8/13/05,2.39,0.004201681,2.283333333,0.001461988,2.336666667,0.00286123,446.0333333,-0.002831806,44.37000167,-0.002697243,,,,,12.58,-0.01255887,,
8/14/05,2.4,0.0041841,2.286666667,0.001459854,2.343333333,0.002853067,444.7666667,-0.002839848,44.25000133,-0.002704537,,,,,12.42,-0.012718601,,
8/15/05,2.41,0.004166667,2.29,0.001457726,2.35,0.00284495,443.5,-0.002847935,44.130001,-0.002711872,,,,,12.26,-0.012882448,,
8/16/05,2.42,0.004149378,2.3,0.004366812,2.36,0.004255319,443,-0.001127396,44.549999,0.00951729,,,,,13.52,0.102773246,,
8/17/05,2.42,0,2.32,0.008695652,2.37,0.004237288,442,-0.002257336,43.91,-0.014365859,,,,,13.3,-0.016272189,,
8/18/05,2.4,-0.008264463,2.3,-0.00862069,2.35,-0.008438819,439.7,-0.00520362,43.830002,-0.001821863,,,,,13.42,0.009022556,,
8/19/05,2.42,0.008333333,2.3,0,2.36,0.004255319,439.7,0,43.599998,-0.005247638,,,,,13.42,0,,
8/20/05,2.416666667,-0.00137741,2.303333333,0.001449275,2.36,0,439.7,0,43.63333233,0.000764549,,,,,13.42,0,,
8/21/05,2.413333333,-0.00137931,2.306666667,0.001447178,2.36,0,439.7,0,43.66666667,0.000763965,,,,,13.42,0,,
8/22/05,2.41,-0.001381215,2.31,0.001445087,2.36,0,439.7,0,43.700001,0.000763382,,,,,13.42,0,,
8/23/05,2.42,0.004149378,2.28,-0.012987013,2.35,-0.004237288,439.4,-0.000682283,43.759998,0.001372929,,,,,13.34,-0.005961252,,
8/24/05,2.42,0,2.3,0.00877193,2.36,0.004255319,440,0.001365498,43.59,-0.003884781,,,,,14.17,0.062218891,,
8/25/05,2.44,0.008264463,2.32,0.008695652,2.38,0.008474576,438.9,-0.0025,43.73,0.003211746,,,,,13.73,-0.031051517,,
8/26/05,2.44,0,2.34,0.00862069,2.39,0.004201681,436.8,-0.004784689,43.610001,-0.002744089,,,,,13.72,-0.000728332,,
8/27/05,2.443333333,0.00136612,2.35,0.004273504,2.396666667,0.0027894,436.8,0,43.59666733,-0.000305748,,,,,13.65333333,-0.004859086,,
8/28/05,2.446666667,0.001364256,2.36,0.004255319,2.403333333,0.002781641,436.8,0,43.58333367,-0.000305841,,,,,13.58666667,-0.004882813,,
8/29/05,2.45,0.001362398,2.37,0.004237288,2.41,0.002773925,436.8,0,43.57,-0.000305935,,,,,13.52,-0.004906771,,
8/30/05,2.51,0.024489796,2.39,0.008438819,2.45,0.01659751,430.7,-0.013965201,43.009998,-0.012852926,,,,,13.65,0.009615385,,
8/31/05,2.44,-0.027888446,2.3,-0.037656904,2.37,-0.032653061,433.3,0.006036684,43.400002,0.009067752,,,,,12.6,-0.076923077,,
9/1/05,2.47,0.012295082,2.35,0.02173913,2.41,0.016877637,439.6,0.01453958,44.220001,0.018893985,,,,,13.15,0.043650794,,
9/2/05,2.53,0.024291498,2.35,0,2.44,0.012448133,443.6,0.009099181,44.25,0.000678403,,,,,13.57,0.031939163,,
9/3/05,2.52,-0.003952569,2.36,0.004255319,2.44,0,444.4333333,0.001878569,44.255,0.000112994,,,,,13.41,-0.011790715,,
9/4/05,2.51,-0.003968254,2.37,0.004237288,2.44,0,445.2666667,0.001875047,44.26,0.000112982,,,,,13.25,-0.011931394,,
9/5/05,2.5,-0.003984064,2.38,0.004219409,2.44,0,446.1,0.001871538,44.265,0.000112969,,,,,13.09,-0.012075472,,
9/6/05,2.49,-0.004,2.39,0.004201681,2.44,0,444.2,-0.004259135,44.27,0.000112956,,,,,12.93,-0.012223071,,
9/7/05,2.5,0.004016064,2.42,0.012552301,2.46,0.008196721,445.1,0.002026114,44.330002,0.001355365,,,,,12.52,-0.031709203,,
9/8/05,2.56,0.024,2.38,-0.016528926,2.47,0.004065041,448.6,0.007863401,44.599998,0.006090593,,,,,12.93,0.032747604,,
9/9/05,2.62,0.0234375,2.38,0,2.5,0.012145749,448.3,-0.000668747,44.84,0.005381211,,,,,11.98,-0.073472544,,
9/10/05,2.616666667,-0.001272265,2.376666667,-0.00140056,2.496666667,-0.001333333,448.3333333,7.44E-05,44.85666633,0.000371685,,,,,11.87,-0.00918197,,
9/11/05,2.613333333,-0.001273885,2.373333333,-0.001402525,2.493333333,-0.001335113,448.3666667,7.43E-05,44.87333267,0.000371546,,,,,11.76,-0.00926706,,
9/12/05,2.61,-0.00127551,2.37,-0.001404494,2.49,-0.001336898,448.4,7.43E-05,44.889999,0.000371408,,,,,11.65,-0.009353741,,
9/13/05,2.59,-0.007662835,2.35,-0.008438819,2.47,-0.008032129,445.4,-0.006690455,44.560001,-0.007351259,,,,,12.39,0.063519313,,
9/14/05,2.6,0.003861004,2.38,0.012765957,2.49,0.008097166,449.3,0.008756174,44.959999,0.008976616,,,,,12.91,0.04196933,,
9/15/05,2.62,0.007692308,2.4,0.008403361,2.51,0.008032129,454.8,0.012241264,45.419998,0.010231295,,,,,12.49,-0.03253292,,
9/16/05,2.65,0.011450382,2.41,0.004166667,2.53,0.007968127,457.2,0.005277045,45.82,0.008806738,,,,,11.22,-0.101681345,,
9/17/05,2.656666667,0.002515723,2.416666667,0.002766252,2.536666667,0.002635046,459.6333333,0.005322251,45.96333333,0.003128183,,,,,11.52666667,0.027332145,,
9/18/05,2.663333333,0.00250941,2.423333333,0.002758621,2.543333333,0.002628121,462.0666667,0.005294075,46.10666667,0.003118428,,,,,11.83333333,0.026604974,,
9/19/05,2.67,0.002503129,2.43,0.002751032,2.55,0.002621232,464.5,0.005266195,46.25,0.003108733,,,,,12.14,0.025915493,,
9/20/05,2.63,-0.014981273,2.41,-0.008230453,2.52,-0.011764706,464.8,0.000645856,46.23,-0.000432432,,,,,12.64,0.041186161,,
9/21/05,2.65,0.007604563,2.37,-0.01659751,2.51,-0.003968254,469.1,0.009251291,47.060001,0.017953731,,,,,13.79,0.090981013,,
9/22/05,2.63,-0.00754717,2.41,0.016877637,2.52,0.003984064,466.3,-0.005968877,46.360001,-0.014874628,,,,,13.33,-0.033357505,,
9/23/05,2.64,0.003802281,2.38,-0.012448133,2.51,-0.003968254,462.7,-0.007720352,46.279999,-0.001725669,,,,,12.96,-0.027756939,,
9/24/05,2.636666667,-0.001262626,2.39,0.004201681,2.513333333,0.001328021,462.3666667,-0.000720409,46.376666,0.002088742,,,,,12.98666667,0.002057613,,
9/25/05,2.633333333,-0.001264223,2.4,0.0041841,2.516666667,0.00132626,462.0333333,-0.000720929,46.473333,0.002084389,,,,,13.01333333,0.002053388,,
9/26/05,2.63,-0.001265823,2.41,0.004166667,2.52,0.001324503,461.7,-0.000721449,46.57,0.002080053,,,,,13.04,0.00204918,,
9/27/05,2.66,0.011406844,2.4,-0.004149378,2.53,0.003968254,464.1,0.005198181,46.25,-0.006871376,,,,,12.76,-0.021472393,,
9/28/05,2.67,0.003759398,2.39,-0.004166667,2.53,0,464,-0.000215471,46.799999,0.01189187,,,,,12.63,-0.010188088,,
9/29/05,2.69,0.007490637,2.39,0,2.54,0.003952569,472.4,0.018103448,47.099998,0.006410235,,,,,12.24,-0.03087886,,
9/30/05,2.72,0.011152416,2.4,0.0041841,2.56,0.007874016,473.3,0.001905165,46.700001,-0.008492506,,,,,11.92,-0.026143791,,
10/1/05,2.716666667,-0.00122549,2.396666667,-0.001388889,2.556666667,-0.001302083,470.9,-0.00507078,46.60666667,-0.001998594,,,,,12.1,0.015100671,,
10/2/05,2.713333333,-0.001226994,2.393333333,-0.001390821,2.553333333,-0.001303781,468.5,-0.005096623,46.51333233,-0.002002596,,,,,12.28,0.014876033,,
10/3/05,2.71,-0.001228501,2.39,-0.001392758,2.55,-0.001305483,466.1,-0.005122732,46.419998,-0.002006615,,,,,12.46,0.01465798,,
10/4/05,2.68,-0.011070111,2.34,-0.020920502,2.51,-0.015686275,467.5,0.003003647,46.450001,0.000646338,,,,,13.2,0.059390048,,
10/5/05,2.66,-0.007462687,2.34,0,2.5,-0.003984064,463.5,-0.00855615,46.360001,-0.001937567,,,,,14.55,0.102272727,,
10/6/05,2.59,-0.026315789,2.33,-0.004273504,2.46,-0.016,471.8,0.017907228,47.209999,0.018334728,,,,,14.96,0.028178694,,
10/7/05,2.59,0,2.31,-0.008583691,2.45,-0.004065041,472.7,0.001907588,47.360001,0.003177335,,,,,14.59,-0.02473262,,
10/8/05,2.5925,0.000965251,2.3175,0.003246753,2.455,0.002040816,472.8666667,0.000352584,47.36333367,7.04E-05,,,,,14.91,0.021932831,,
10/9/05,2.595,0.00096432,2.325,0.003236246,2.46,0.00203666,473.0333333,0.00035246,47.36666633,7.04E-05,,,,,15.23,0.021462106,,
10/10/05,2.5975,0.000963391,2.3325,0.003225806,2.465,0.00203252,473.2,0.000352336,47.369999,7.04E-05,,,,,15.55,0.021011162,,
10/11/05,2.6,0.000962464,2.34,0.003215434,2.47,0.002028398,475.5,0.004860524,47.389999,0.000422208,,,,,15.63,0.005144695,,
10/12/05,2.61,0.003846154,2.37,0.012820513,2.49,0.008097166,475.1,-0.00084122,46.849998,-0.01139483,,,,,16.22,0.037747921,,
10/13/05,2.59,-0.007662835,2.45,0.033755274,2.52,0.012048193,469.5,-0.011786992,47.02,0.003628645,,,,,16.47,0.01541307,,
10/14/05,2.63,0.015444015,2.37,-0.032653061,2.5,-0.007936508,466,-0.007454739,46.799999,-0.004678881,,,,,14.87,-0.097146327,,
10/15/05,2.646666667,0.006337136,2.393333333,0.009845288,2.52,0.008,468.8333333,0.006080114,46.953332,0.003276346,,,,,14.80333333,-0.0044833,,
10/16/05,2.663333333,0.006297229,2.416666667,0.009749304,2.54,0.007936508,471.6666667,0.00604337,47.106665,0.003265647,,,,,14.73666667,-0.00450349,,
10/17/05,2.68,0.006257822,2.44,0.009655172,2.56,0.007874016,474.5,0.006007067,47.259998,0.003255017,,,,,14.67,-0.004523863,,
10/18/05,2.68,0,2.46,0.008196721,2.57,0.00390625,472,-0.005268704,47,-0.005501439,,,,,15.33,0.044989775,,
10/19/05,2.66,-0.007462687,2.44,-0.008130081,2.55,-0.007782101,465.9,-0.012923729,46.34,-0.014042553,,,,,13.5,-0.119373777,,
10/20/05,2.65,-0.003759398,2.43,-0.004098361,2.54,-0.003921569,464.3,-0.003434213,45.98,-0.007768666,,,,,16.11,0.193333333,,
10/21/05,2.6,-0.018867925,2.4,-0.012345679,2.5,-0.015748031,462.9,-0.003015292,46.52,0.011744237,,,,,16.13,0.001241465,,
10/22/05,2.603333333,0.001282051,2.41,0.004166667,2.506666667,0.002666667,463.9666667,0.002304313,46.47666633,-0.000931506,,,,,15.66666667,-0.028724943,,
10/23/05,2.606666667,0.00128041,2.42,0.004149378,2.513333333,0.002659574,465.0333333,0.002299016,46.43333267,-0.000932375,,,,,15.20333333,-0.029574468,,
10/24/05,2.61,0.001278772,2.43,0.004132231,2.52,0.00265252,466.1,0.002293742,46.389999,-0.000933245,,,,,14.74,-0.030475773,,
10/25/05,2.6,-0.003831418,2.38,-0.020576132,2.49,-0.011904762,472.3,0.013301867,47.060001,0.014442811,,,,,14.53,-0.014246947,,
10/26/05,2.62,0.007692308,2.46,0.033613445,2.54,0.020080321,473.2,0.001905568,46.93,-0.002762452,,,,,14.59,0.004129387,,
10/27/05,2.62,0,2.5,0.016260163,2.56,0.007874016,474.4,0.002535926,47.18,0.005327083,,,,,16.02,0.098012337,,
10/28/05,2.64,0.007633588,2.5,0,2.57,0.00390625,470.8,-0.007588533,47.220001,0.000847838,,,,,14.25,-0.110486891,,
10/29/05,2.64,0,2.5,0,2.57,0,470.8,0,46.946668,-0.005788501,,,,,14.60666667,0.02502924,,
10/30/05,2.64,0,2.5,0,2.57,0,470.8,0,46.673335,-0.005822202,,,,,14.96333333,0.024418074,,
10/31/05,2.64,0,2.5,0,2.57,0,470.8,0,46.400002,-0.005856299,,,,,15.32,0.023836044,,
11/1/05,2.63,-0.003787879,2.53,0.012,2.58,0.003891051,459.5,-0.024001699,45.73,-0.014439698,,,,,14.85,-0.030678851,,
11/2/05,2.63,0,2.55,0.007905138,2.59,0.003875969,460.8,0.002829162,46.130001,0.008747015,,,,,13.48,-0.092255892,,
11/3/05,2.64,0.003802281,2.6,0.019607843,2.62,0.011583012,461.9,0.002387153,45.959999,-0.003685281,,,,,13,-0.035608309,,
11/4/05,2.66,0.007575758,2.54,-0.023076923,2.6,-0.007633588,460.5,-0.003030959,45.509998,-0.009791145,,,,,13.17,0.013076923,,
11/5/05,2.653333333,-0.002506266,2.56,0.007874016,2.606666667,0.002564103,459.1666667,-0.002895404,45.59666533,0.001904358,,,,,13.14666667,-0.001771703,,
11/6/05,2.646666667,-0.002512563,2.58,0.0078125,2.613333333,0.002557545,457.8333333,-0.002903811,45.68333267,0.001900738,,,,,13.12333333,-0.001774848,,
11/7/05,2.64,-0.002518892,2.6,0.007751938,2.62,0.00255102,456.5,-0.002912268,45.77,0.001897132,,,,,13.1,-0.001778004,,
11/8/05,2.59,-0.018939394,2.53,-0.026923077,2.56,-0.022900763,461.6,0.011171961,45.91,0.003058772,,,,,13.08,-0.001526718,,
11/9/05,2.56,-0.011583012,2.56,0.011857708,2.56,0,462.6,0.002166378,46.560001,0.014158157,,,,,12.8,-0.021406728,,
11/10/05,2.47,-0.03515625,2.49,-0.02734375,2.48,-0.03125,467,0.009511457,46.48,-0.001718234,,,,,11.9,-0.0703125,,
11/11/05,2.4625,-0.003036437,2.4925,0.001004016,2.4775,-0.001008065,466.8,-0.000428266,46.799999,0.00688466,,,,,11.63,-0.022689076,,
11/12/05,2.455,-0.003045685,2.495,0.001003009,2.475,-0.001009082,467.0333333,0.000499857,46.739999,-0.001282051,,,,,11.81333333,0.015763829,,
11/13/05,2.4475,-0.00305499,2.4975,0.001002004,2.4725,-0.001010101,467.2666667,0.000499607,46.679999,-0.001283697,,,,,11.99666667,0.015519187,,
